contestant_name,age,hometown,profession,num_season,finish,winner,black,asian,latinx,poc,jewish,muslim,lgbt,num_appearance,country,birthdate,num_boot,initial-tribe,"industry_Advertising, Marketing, Sales",industry_Agriculture and Environment,"industry_Arts, Media, Entertainment","industry_Business, Finance, Administrative",industry_Childcare/Domestic,industry_Education,industry_End-of-life Services,industry_Food and Hospitality,industry_Healthcare & Wellness,"industry_Law, Public Safety, Military","industry_Nonprofit, Social Services, Religious","industry_Nonprofit, Social, Religious",industry_Real Estate & Construction,industry_Retail and Consumer Services,"industry_Science, Technology, Engineering, Energy","industry_Sports, Fitness, Recreation",industry_Trades & Manufacturing,industry_Transportation & Logistics,gender_F,gender_M,gender_N,state_Alabama,state_Arizona,state_Arkansas,state_British Columbia,state_California,state_Colorado,state_Connecticut,state_Delaware,state_District of Columbia,state_Florida,state_Georgia,state_Hawaii,state_Idaho,state_Illinois,state_Indiana,state_Iowa,state_Kansas,state_Kentucky,state_Louisiana,state_Maine,state_Maryland,state_Massachusetts,state_Michigan,state_Minnesota,state_Mississippi,state_Missouri,state_Montana,state_Nebraska,state_Nevada,state_New Hampshire,state_New Jersey,state_New York,state_North Carolina,state_Ohio,state_Oklahoma,state_Ontario,state_Oregon,state_Pennsylvania,state_Puerto Rico,state_Quebec,state_Rhode Island,state_Saskatchewan ,state_South Carolina,state_South Dakota,state_Tennessee,state_Texas,state_Utah,state_Vermont,state_Virginia,state_Washington,"state_Washington,  D.C.",state_Wisconsin,state_Wyoming,region_Canada,region_Caribbean,region_Midwest,region_Northeast,region_Pacific,region_South,region_West,astrological_sign_Aquarius,astrological_sign_Aries,astrological_sign_Cancer,astrological_sign_Capricorn,astrological_sign_Gemini,astrological_sign_Leo,astrological_sign_Libra,astrological_sign_Pisces,astrological_sign_Sagittarius,astrological_sign_Scorpio,astrological_sign_Taurus,astrological_sign_Virgo,tribe_color_Black,tribe_color_Blue,tribe_color_Brown,tribe_color_Green,tribe_color_Orange,tribe_color_Pink,tribe_color_Purple,tribe_color_Red,tribe_color_Yellow,industry,gender,state,region,astrological_sign,tribe_color
Kellyn Bechtold,31,"Denver,  CO",Career Counselor,36,7,0,0,0,0,0,0,0,0,1,US,11/20/86,14,Naviti,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Education,F,Colorado,West,Scorpio,Purple
Sebastian Noel,22,"Melbourne,  FL",Fishing Guide,36,6,0,0,0,0,0,0,0,0,1,US,7/20/94,15,Naviti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Sports, Fitness, Recreation",M,Florida,South,Cancer,Purple
Donathan Hurley,26,"Kimper,  KY",Caretaker,36,5,0,0,0,0,0,0,0,1,1,US,7/19/91,16,Malolo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Childcare/Domestic,M,Kentucky,Midwest,Cancer,Orange
Angela Perkins,42,"Cincinnati,  OH",Army Veteran,36,4,0,0,0,0,0,0,0,0,1,US,11/2/74,17,Naviti,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Law, Public Safety, Military",F,Ohio,Midwest,Scorpio,Purple
Laurel Johnson,29,"Minneapolis,  MN",Financial Consultant,36,3,0,1,0,0,1,0,0,0,1,US,2/29/88,18,Malolo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Business, Finance, Administrative",F,Minnesota,Midwest,Pisces,Orange
Domenick Abbate,38,"Nesconset,  NY",Construction Supervisor,36,2,0,0,0,0,0,0,0,0,1,US,10/31/78,19,Naviti,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Real Estate & Construction,M,New York,Northeast,Scorpio,Purple
Wendell Holland,33,"Philadelphia,  PA",Furniture Company Owner,36,1,1,1,0,0,1,0,0,0,1,US,3/8/84,20,Naviti,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Business, Finance, Administrative",M,Pennsylvania,Northeast,Pisces,Purple
Pat Cusack,41,"Cohoes,  NY",Maintenance Manager,37,20,0,0,0,0,0,0,0,0,1,US,2/25/77,1,David,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Trades & Manufacturing,M,New York,Northeast,Pisces,Orange
Jessica Peet,19,"Lakeland,  FL",Waitress,37,19,0,0,0,0,0,0,0,0,1,US,10/22/98,2,David,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Food and Hospitality,F,Florida,South,Libra,Orange
Jeremy Crawford,40,"Clover,  SC",Attorney,37,18,0,1,0,0,1,0,0,1,1,US,4/26/78,3,Goliath,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Law, Public Safety, Military",M,South Carolina,South,Taurus,Purple
Bi Nguyen,28,"Houston,  TX",Mixed Martial Arts Fighter,37,17,0,0,1,0,1,0,0,0,1,US,10/30/89,4,David,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Sports, Fitness, Recreation",F,Texas,South,Scorpio,Orange
Natalia Azoqa,25,"Irvine,  CA",Industrial Engineer,37,16,0,0,1,0,1,0,1,0,1,US,4/2/92,5,Goliath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Science, Technology, Engineering, Energy",F,California,West,Aries,Purple
Natalie Cole,57,"Los Angeles,  CA",Publishing CEO,37,15,0,1,0,0,1,0,0,0,1,US,2/26/61,6,Goliath,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Business, Finance, Administrative",F,California,West,Pisces,Purple
Lyrsa Torres,36,"Boston,  MA",Airline Agent,37,14,0,0,0,1,1,0,0,1,1,US,9/12/81,7,David,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Transportation & Logistics,F,Massachusetts,Northeast,Virgo,Orange
Elizabeth Olson,31,"Longview,  TX",Kitchen Staff Member,37,13,0,0,0,0,0,0,0,0,1,US,1/22/87,8,David,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Food and Hospitality,F,Texas,South,Aquarius,Orange
John Hennigan,38,"Los Angeles,  CA",Professional Wrestler,37,12,0,0,0,0,0,0,0,0,1,US,10/3/79,9,Goliath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Sports, Fitness, Recreation",M,California,West,Libra,Purple
Dan Rengering,27,"Lake Butler,  FL",S.W.A.T. Officer,37,11,0,0,0,0,0,0,0,0,1,US,4/7/90,10,Goliath,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Law, Public Safety, Military",M,Florida,South,Aries,Purple
Alec Merlino,24,"San Clemente,  CA",Bartender,37,10,0,0,0,0,0,0,0,0,1,US,10/15/93,11,Goliath,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Food and Hospitality,M,California,West,Libra,Purple
Carl Boudreaux,41,"Beaumont,  TX",Truck Driver,37,9,0,1,0,0,1,0,0,0,1,US,10/29/76,12,David,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Transportation & Logistics,M,Texas,South,Scorpio,Orange
Gabby Pascuzzi,25,"St. Augustine,  FL",Technical Writer,37,8,0,0,1,0,1,0,0,1,1,US,3/23/93,13,David,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts, Media, Entertainment",F,Florida,South,Aries,Orange
Christian Hubicki,32,"Tallahassee,  FL",Robotics Scientist,37,7,0,0,0,0,0,0,0,0,1,US,12/6/85,14,David,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Science, Technology, Engineering, Energy",M,Florida,South,Sagittarius,Orange
Davie Rickenbacker,30,"Orangeburg,  SC",Social Media Manager,37,6,0,1,0,0,1,0,0,0,1,US,9/14/87,15,David,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Advertising, Marketing, Sales",M,South Carolina,South,Virgo,Orange
Alison Raybould,28,"Chapel Hill,  NC",Physician,37,5,0,0,0,0,0,0,0,0,1,US,7/12/89,16,Goliath,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare & Wellness,F,North Carolina,South,Cancer,Purple
Kara Kay,30,"San Diego,  CA",Realtor,37,4,0,0,0,0,0,0,0,0,1,US,11/20/87,17,Goliath,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Real Estate & Construction,F,California,West,Scorpio,Purple
Angelina Keeley,28,"Sparks,  NV",Financial Consultant,37,3,0,0,0,1,1,0,0,0,1,US,7/6/89,18,Goliath,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Business, Finance, Administrative",F,Nevada,West,Cancer,Purple
Mike White,47,"Los Angeles,  CA",Filmmaker,37,2,0,0,0,0,0,0,0,1,1,US,6/28/70,19,Goliath,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Arts, Media, Entertainment",M,California,West,Cancer,Purple
Nick Wilson,27,"Williamsburg,  KY",Public Defender,37,1,1,0,0,0,0,0,0,0,1,US,6/11/90,20,David,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Law, Public Safety, Military",M,Kentucky,Midwest,Gemini,Orange
Reem Daly,46,"Ashburn,  VA",Sales Representative,38,18,0,0,0,0,0,0,0,0,1,US,7/8/71,1,Manu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Advertising, Marketing, Sales",F,Virginia,South,Cancer,Blue
Keith Sowell,19,"Durham,  NC",Pre-Med Student,38,17,0,1,0,0,1,0,0,0,1,US,7/16/98,2,Manu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Education,M,North Carolina,South,Cancer,Blue
Aubry Bracco,32,"Los Angeles,  CA",Marketing Director,38,16,0,0,0,0,0,0,0,0,3,US,11/14/85,3,Kama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Advertising, Marketing, Sales",F,California,West,Scorpio,Yellow
Wendy Diaz,25,"Bell,  CA",Small Business Owner,38,15,0,0,0,1,1,0,0,0,1,US,9/26/92,4,Manu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Business, Finance, Administrative",F,California,West,Libra,Blue
Joe Anglim,29,"Ogden,  UT",Multimedia Artist,38,14,0,0,0,0,0,0,0,0,3,US,9/30/88,5,Kama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Arts, Media, Entertainment",M,Utah,West,Libra,Yellow
Eric Hafemann,35,"Livermore,  CA",Firefighter,38,13,0,0,0,0,0,0,0,0,1,US,4/13/83,6,Kama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Law, Public Safety, Military",M,California,West,Aries,Yellow
Julia Carter,25,"Bethesda,  MD",Medical Assistant,38,12,0,1,0,0,1,0,0,0,1,US,4/18/93,7,Kama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Healthcare & Wellness,F,Maryland,South,Aries,Yellow
David Wright,44,"Sherman Oaks,  CA",Television Writer,38,11,0,0,0,0,0,0,0,0,2,US,2/6/74,8,Manu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Arts, Media, Entertainment",M,California,West,Aquarius,Blue
Kelley Wentworth,31,"Seattle,  WA",Marketing Manager,38,10,0,0,0,0,0,0,0,0,3,US,6/7/86,9,Manu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Advertising, Marketing, Sales",F,Washington,West,Gemini,Blue
Wardog DaSilva,38,"Los Angeles,  CA",Law Student/Former Military,38,9,0,0,0,0,0,0,0,0,1,US,3/31/80,10,Manu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Education,M,California,West,Aries,Blue
Ron Clark,46,"Atlanta,  GA",Teacher,38,8,0,0,0,0,0,0,0,1,1,US,10/24/71,11,Kama,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Education,M,Georgia,South,Scorpio,Yellow
Aurora McCreary,32,"Orlando,  FL",Divorce Attorney,38,7,0,0,0,0,0,0,0,1,1,US,12/21/85,12,Kama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Law, Public Safety, Military",F,Florida,South,Sagittarius,Yellow
Victoria Baamonde,23,"Bronx,  NY",Waitress,38,6,0,0,0,1,1,0,0,0,1,US,7/18/94,13,Kama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Food and Hospitality,F,New York,Northeast,Cancer,Yellow
Lauren O'Connell,21,"Bakersfield,  CA",Student,38,5,0,0,0,0,0,0,0,0,1,US,10/25/96,14,Manu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Education,F,California,West,Scorpio,Blue
Rick Devens,33,"Blacksburg,  VA",Morning News Anchor,38,4,0,0,0,0,0,0,0,0,1,US,4/5/84,15,Manu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Arts, Media, Entertainment",M,Virginia,South,Aries,Blue
Julie Rosenberg,46,"New York,  NY",Toymaker,38,3,0,0,0,0,0,1,0,0,1,US,10/9/71,16,Kama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Trades & Manufacturing,F,New York,Northeast,Libra,Yellow
